PedCond, Pedersen Conductance, S, \sigma_P, PedersenConductance
HalCond, Hall Conductance, S, \sigma_H, HallConductance
# ============================================================================
# Auroral / Energy Deposition
# ============================================================================
AveE, Electron Diffuse Average Energy, keV, \langle E \rangle, Electron_Average_Energy_Diffuse
eFlux, Electron Diffuse Energy Flux, mW/m2, \Phi_E, Electron_Energy_Flux_Diffuse
AveE_W, Electron Wave Average Energy, keV, \langle E \rangle_W, Electron_Average_Energy_Wave
eFlux_w, Electron Wave Energy Flux, mW/m2, \Phi_{E;W}, Electron_Energy_Flux_Wave
AveE_M, Electron Mono Average Energy, keV, \langle E \rangle_M, Electron_Average_Energy_Mono
eFlux_M, Electron Mono Energy Flux, mW/m2, \Phi_{E;M}, Electron_Energy_Flux_Mono
AveE_I, Ion Average Energy, keV, \langle E \rangle_i, Ion_Average_Energy
eFlux_I, Ion Energy Flux, mW/m2, \Phi_{E;i}, Ion_Energy_Flux
# ============================================================================
# Alt-Integrated Heating / Cooling
# ============================================================================
JouleHeat, Alt-Integrated Joule Heating, W/m2,, AltIntJouleHeating(W/m2)
HeatTrans, Alt-Integrated Heating Transfer, W/m2,, AltIntHeatingTransfer(W/m2)
EuvHeat, Alt-Integrated EUV Heating, W/m2,, AltIntEuvHeating(W/m2)
PhotoElecHeat, Alt-Integrated Photoelectron Heating, W/m2,, AltIntPhotoElectronHeating(W/m2)
ChemHeat, Alt-Integrated Chemical Heating, W/m2,, AltIntChamicalHeating(W/m2)
RadCool, Alt-Integrated Radiative Cooling, W/m2,, AltIntRadCooling(W/m2)
CO2Cool, Alt-Integrated CO2 Cooling, W/m2,, AltIntCO2Cooling(W/m2)
NOCool, Alt-Integrated NO Cooling, W/m2,, AltIntNOCooling(W/m2)
OCool, Alt-Integrated O Cooling, W/m2,, AltIntOCooling(W/m2)
# ============================================================================
# Coordinates / Geometry
# ============================================================================
Lon, Longitude, deg,, Longitude, lon
Lat, Latitude, deg,, Latitude, lat
Alt, Altitude, km,, Altitude, z
LT, Local Time, hrs,, LocalTime, lt
SZA, Solar Zenith Angle, deg,, SolarZenithAngle
MLat, Magnetic Latitude, deg,, MagneticLatitude, mlat
MLon, Magnetic Longitude, deg,, MagneticLongitude, mlon
MLT, Magnetic Local Time, hrs,, MLT, mlt
GeoLat, Geographic Latitude, deg,, GeoLat, glat
GeoLon, Geographic Longitude, deg,, GeoLon, glon
invLat, Magnetic Invariant Latitude, deg,, invLat
radius, Radius, m,, radius
delta_i, Grid Spacing di, m,, dim
delta_j, Grid Spacing dj, m,, djm
delta_k, Grid Spacing dk, m,, dkm
# ============================================================================
# Electric and Magnetic Fields
# ============================================================================
BF_e, Magnetic Field Eastward, nT, B_{e}, B.F.East, Beast
BF_n, Magnetic Field Northward, nT, B_{n}, B.F.North, Bnorth
BF_v, Magnetic Field Vertical, nT, B_{v}, B.F.Vertical, Bvertical
BF_mag, Magnetic Field Magnitude, nT, |B|, B.F.Magnitude
GF_e, Gravity Eastward, m/s2, G_e, Geast
GF_n, Gravity Northward, m/s2, G_n, Gnorth
GF_v, Gravity Vertical, m/s2, G_v, Gvertical
GF_mag, Gravity Magnitude, m/s2, |G|, Gmag
GF_pot, Gravity Potential, m2/s2, \Phi_G, Gpotential
EF_e, Electric Field Eastward, mV/m, E_{e}, E.F.East
EF_n, Electric Field Northward, mV/m, E_{n}, E.F.North
EF_v, Electric Field Vertical, mV/m, E_{v}, E.F.Vertical
EF_mag, Electric Field Magnitude, mV/m, |E|, E.F.Magnitude
# ============================================================================
# Electrodynamics
# ============================================================================
Ed1, Electric Drift 1,,, Ed1
Ed2, Electric Drift 2,,, Ed2
Je1, Current Density 1, A/m2, J_{e1}, Je1
Je2, Current Density 2, A/m2, J_{e2}, Je2
Ed1new, Electric Drift 1 (new),,, Ed1new
Ed2new, Electric Drift 2 (new),,, Ed2new
DivJuAlt, Divergence of Current (altitude), A/m2,, DivJuAlt
DivJuFL, Divergence of Current (field line), A/m2,, DivJuFL
nu_in, Ion-Neutral Collision Frequency, Hz, \nu_{in}, INCollisionFreq
PressGrad_e, Ion Pressure Gradient Eastward, Pa/m, \nabla P_{e}, PressGrad(east)
PressGrad_n, Ion Pressure Gradient Northward, Pa/m, \nabla P_{n}, PressGrad(north)
PressGrad_v, Ion Pressure Gradient Vertical, Pa/m, \nabla P_{v}, PressGrad(up)
PedFLCond, Pedersen FL Conductance, S, \sigma_{P;FL}, PedersenFLConductance
HalFLCond, Hall FL Conductance, S, \sigma_{H;FL}, HallFLConductance
FLLen, Field Line Length, km,, FLLength, FieldLineLength
DynPot, Dynamo Potential, V, \Phi_{dyn}, DynamoPotential
potTotal, Total Potential, V, \Phi_{tot}, TotalPotential
potMag, Magnetospheric Potential, V, \Phi_{mag}, MagnetosphericPotential
# ============================================================================
# Conductivity Tensor
# ============================================================================
SigmaPP, Sigma PP, ,, SigmaPP
SigmaLL, Sigma LL, , , SigmaLL
SigmaH_mel, Sigma H (MEL), S, , SigmaH
SigmaC, Sigma C, , , SigmaC
SigmaPL, Sigma PL, ,, SigmaPL
SigmaLP, Sigma LP, , , SigmaLP
KD_mphi, Magnetic Diffusion Coefficient (phi),, K^D_{m\phi}, K^D_{m\phi}
KD_mlamda, Magnetic Diffusion Coefficient (lambda),, K^D_{m\lambda}, K^D_{m\lamda}
Kphi, K phi,,, Kphi
Klamda, K lambda,,, Klamda
# ============================================================================
# Solver Coefficients
# ============================================================================
SolverA, Solver Coefficient A,,, SolverA
SolverB, Solver Coefficient B,,, SolverB
SolverC, Solver Coefficient C,,, SolverC
SolverD, Solver Coefficient D,,, SolverD
SolverE, Solver Coefficient E,,, SolverE
SolverS, Solver Coefficient S,,, SolverS
# ============================================================================
# Heating / Cooling
# ============================================================================
Q_EUV, EUV Heating Rate, K/s, Q_{EUV}, EUVHeating(K/s), Heating_EUV
Q_cond, Conduction, K/s, Q_{cond}, Conduction(K/s), Conduction
Q_molcond, Molecular Conduction, K/s, Q_{mol}, MolecularConduction(K/s)
Q_eddy, Eddy Conduction, K/s, Q_{eddy}, EddyConduction(K/s)
Q_eddyadia, Eddy Adiabatic Conduction, K/s, Q_{eddy;ad}, EddyAdiabaticConduction(K/s)
Q_chem, Chemical Heating Rate, K/s, Q_{chem}, ChemicalHeating(K/s), Heating_Chemistry
Q_Joule, Joule Heating Rate, K/s, Q_J, JouleHeating(K/s)
Q_NOcool, NO Cooling Rate, K/s, Q_{NO}, NOCooling(K/s), NO Rad Cooling
Q_Ocool, O Cooling Rate, K/s, Q_O, OCooling(K/s), O Rad Cooling
TotAbsEUV, Total Absorbed EUV,,, TotalAbsEUV
Cp, Specific Heat, J/(kg*K), c_p, Cp
SigmaPed, Pedersen Conductivity, , , SigmaPed
IonRate_O, Ionization Rate O(3P), /m3/s,, IonizationRateO_3P
IonRate_O2, Ionization Rate O2, /m3/s,, IonizationRateO2
IonRate_N2, Ionization Rate N2, /m3/s,, IonizationRateN2
